0.0468376	0.0203642	0.0247964	0.0317441	0.0350982	0.0239578	0.0410877	0.0276713	0.03977	0.037494	0.0158122	0.0400096	0.0402492	0.0359368	0.0493531	0.0178486	0.0404887	0.0410877	0.0515093	0.0276713	0.0265932	0.0334212	0.0315046	0.0118591	0.00850503	0.035218	0.0219214	0.0116195	0.0126977	0.0474365	0.0337805	0.0366555
0.0482149	0.0183517	0.0216884	0.0301969	0.0326994	0.021021	0.0445445	0.0273607	0.0385385	0.0378712	0.0173507	0.0365365	0.0433767	0.0358692	0.0482149	0.015015	0.043043	0.038038	0.0523857	0.0301969	0.0321989	0.0323657	0.0325325	0.0123457	0.0113447	0.0311979	0.0195195	0.0121788	0.0133467	0.046046	0.0382049	0.0382049
0.0467925	0.0182809	0.0244025	0.030021	0.0363941	0.0250734	0.0401677	0.0290147	0.0413417	0.0346331	0.0186164	0.0371488	0.0401677	0.0352201	0.0472956	0.0180294	0.0434382	0.0409224	0.0494759	0.0296017	0.0275891	0.0303564	0.0299371	0.0150105	0.00955975	0.0344654	0.0222222	0.0128302	0.0128302	0.0481342	0.032369	0.0386583
0.0474297	0.0187197	0.0243453	0.0300679	0.0360815	0.0240543	0.0413191	0.0278371	0.0406402	0.0370514	0.0173618	0.0375364	0.0399612	0.0325897	0.0469447	0.0179437	0.0419981	0.0407371	0.0485936	0.0293889	0.0301649	0.0301649	0.0324927	0.014355	0.0099903	0.0360815	0.0209505	0.01484	0.014064	0.0458778	0.0370514	0.0333657
0.0429206	0.019794	0.0274692	0.0303979	0.0370632	0.0207029	0.0361543	0.029691	0.039588	0.0309028	0.0178752	0.03878	0.038982	0.029792	0.049485	0.0262573	0.0452434	0.039386	0.0424157	0.0361543	0.0250454	0.0345385	0.0341345	0.0143405	0.00939204	0.0325187	0.0272672	0.0144415	0.0140376	0.0445365	0.0346395	0.0360533
0.0425085	0.0191551	0.0278142	0.0278142	0.0414589	0.029651	0.0356862	0.0254526	0.0385726	0.0341118	0.0217791	0.0398845	0.0406717	0.0359486	0.0459197	0.0160063	0.0377854	0.0469693	0.0480189	0.033587	0.0265022	0.0346366	0.025715	0.0146943	0.00839675	0.0325374	0.0228287	0.0131199	0.0123327	0.0495933	0.0299134	0.0409341
0.0493992	0.0206943	0.0246996	0.0313752	0.0233645	0.0206943	0.0453939	0.0226969	0.0327103	0.0460614	0.0133511	0.0360481	0.052737	0.0367156	0.0447263	0.018024	0.0353805	0.0367156	0.0574099	0.0280374	0.0360481	0.0393858	0.0400534	0.0166889	0.0100134	0.0253672	0.0140187	0.0166889	0.0173565	0.0473965	0.0333778	0.0273698
0.0487187	0.0194311	0.0236553	0.0284427	0.031118	0.0221064	0.0428048	0.0257674	0.0387215	0.0377358	0.0164742	0.036891	0.0432273	0.0371726	0.0490003	0.0163334	0.0450577	0.0392847	0.0540693	0.0313996	0.0305548	0.0326669	0.0321036	0.0130949	0.0105604	0.0302732	0.0178823	0.0121093	0.0129541	0.0474514	0.035483	0.0374542
0.046046	0.0195751	0.0264709	0.0333667	0.0377044	0.0236904	0.0419308	0.0274719	0.0441553	0.0358136	0.0181292	0.036036	0.037037	0.0305861	0.0471583	0.0185741	0.0452675	0.0424869	0.0463797	0.0306974	0.0251362	0.0309198	0.0291403	0.0133467	0.00767434	0.0357024	0.0244689	0.0117896	0.0126793	0.048048	0.0342565	0.0382605
0.048365	0.0203522	0.024354	0.0300709	0.0349874	0.0227533	0.0426481	0.0261834	0.041276	0.0388749	0.0149783	0.0394466	0.0408187	0.0353304	0.048708	0.016236	0.0415047	0.0407043	0.0520238	0.0283558	0.0280128	0.0316716	0.0320146	0.0141779	0.00823233	0.0356735	0.0206952	0.0116625	0.0129202	0.0463069	0.0355591	0.0351018
0.044674	0.0181488	0.026246	0.0304342	0.0369957	0.0205221	0.0355996	0.0311322	0.0463493	0.0295965	0.0185676	0.0365769	0.0390898	0.0300154	0.0519335	0.0234539	0.0498395	0.0390898	0.0424403	0.0362976	0.0238727	0.030853	0.0314114	0.013123	0.00781795	0.0339243	0.026246	0.0160547	0.013123	0.0470473	0.0318302	0.0376937
0.0487709	0.0196657	0.0289086	0.0300885	0.0340216	0.0175025	0.0340216	0.0281219	0.0489676	0.0312684	0.0141593	0.0379548	0.0411013	0.0289086	0.053884	0.0235988	0.0525074	0.039528	0.0438545	0.0350049	0.0253687	0.0340216	0.0322517	0.00904621	0.00747296	0.0316618	0.025762	0.0104228	0.0106195	0.0493609	0.033825	0.0383481
0.0454717	0.0198468	0.0248712	0.0288908	0.0394423	0.0242432	0.0440899	0.0283884	0.0457229	0.0347946	0.0180882	0.036302	0.0361764	0.0317799	0.050873	0.0182138	0.0460997	0.0393167	0.0462253	0.0286396	0.0260018	0.0290165	0.0316543	0.0140686	0.00753674	0.0360507	0.0251225	0.0111795	0.0124356	0.0474815	0.0344178	0.0375581
0.0458284	0.0141011	0.0282021	0.0290834	0.0443596	0.029671	0.0320212	0.0223267	0.0331962	0.0349589	0.0182139	0.0470035	0.0431845	0.0323149	0.0428907	0.0214454	0.0358402	0.052879	0.0499412	0.0364277	0.0237955	0.0349589	0.0235018	0.0114571	0.00763807	0.036134	0.0246769	0.0105758	0.012926	0.0499412	0.0337838	0.0367215
0.0456102	0.0183686	0.0261519	0.0292653	0.0372042	0.0193026	0.0386052	0.0281756	0.0487235	0.0330012	0.0169676	0.0364259	0.0384496	0.0305106	0.0507472	0.0211706	0.0535492	0.0395392	0.0477895	0.0354919	0.0230386	0.0337796	0.0295766	0.0113636	0.00684932	0.0312889	0.0242839	0.010741	0.00965131	0.0504359	0.0358032	0.0381382
0.047341	0.0179896	0.0252485	0.028878	0.0350323	0.0236705	0.0405555	0.0260376	0.0394508	0.0388196	0.0146757	0.0403977	0.0411867	0.036137	0.045763	0.0159381	0.0435537	0.0389774	0.0523907	0.0279312	0.029667	0.0339277	0.0306139	0.0149913	0.00773237	0.0348745	0.0217769	0.0123087	0.0132555	0.0486034	0.036137	0.036137
0.0450728	0.0198746	0.0254939	0.0290429	0.0370874	0.0233645	0.0406365	0.0272684	0.0410505	0.0365551	0.0182184	0.0368508	0.0383296	0.0350763	0.048326	0.0182775	0.0450728	0.0391577	0.0494499	0.0304626	0.0280374	0.0319413	0.0310541	0.0133089	0.00964155	0.0348397	0.0224772	0.0125399	0.0130723	0.0469656	0.0357861	0.0356678
0.0458959	0.0177786	0.0252186	0.0282139	0.0365718	0.0238659	0.0401469	0.0295666	0.0418861	0.0337697	0.0197594	0.0372965	0.0392773	0.0337697	0.0489396	0.0194695	0.045123	0.0397121	0.0482632	0.0300014	0.0264264	0.0293251	0.028842	0.0140587	0.00961399	0.0333833	0.0248804	0.0140587	0.0135755	0.0482149	0.0348809	0.0382144
0.0458291	0.0192965	0.0269347	0.0294807	0.0340369	0.0214405	0.04134	0.0292127	0.0434171	0.0351089	0.0187605	0.0354439	0.038794	0.0318258	0.0475042	0.0213065	0.0458961	0.038727	0.0461642	0.0300838	0.0281407	0.0295477	0.0318258	0.0149414	0.00998325	0.0333668	0.0242546	0.0141374	0.0138023	0.0475042	0.0364489	0.0354439
0.0457817	0.0171931	0.0253898	0.0291883	0.042583	0.0277889	0.0339864	0.0267893	0.0367853	0.034986	0.0187925	0.0405838	0.0417833	0.0353858	0.0483806	0.0169932	0.0393842	0.0491803	0.0507797	0.0347861	0.0257897	0.0335866	0.0247901	0.0137945	0.00979608	0.0355858	0.0193922	0.0111955	0.0105958	0.0497801	0.0309876	0.0381847
0.0460914	0.017822	0.0264258	0.0312193	0.0362586	0.0239676	0.0427729	0.0299902	0.0419125	0.0358899	0.0165929	0.0336775	0.0366273	0.0318338	0.0501475	0.0195428	0.0478122	0.0392085	0.0510079	0.0301131	0.0251967	0.0314651	0.0276549	0.0141347	0.00848083	0.0333088	0.0235988	0.0142576	0.0140118	0.0473206	0.0340462	0.0376106
