0.00652205	0.0185737	0.0155962	0.0192826	0.0147455	0.0153126	0.0382816	0.0158798	0.0788317	0.0333192	0.0167305	0.00921594	0.0474975	0.0224018	0.032752	0.018999	0.0178647	0.0287821	0.0422515	0.00793988	0.0182901	0.0457961	0.0100666	0.0656458	0.0292074	0.0513257	0.0948533	0.0167305	0.0330356	0.041968	0.0706083	0.0216929
0.00549548	0.0189683	0.0152455	0.0166637	0.0120546	0.0182592	0.037582	0.0093955	0.082964	0.0276547	0.0101046	0.00673639	0.0400638	0.028541	0.0420138	0.0166637	0.0166637	0.0327956	0.0471548	0.00833186	0.014891	0.0397093	0.0117001	0.0758731	0.0333274	0.0416593	0.106896	0.0127637	0.037582	0.039532	0.0717958	0.0209183
0.00612975	0.0257109	0.0229865	0.0200919	0.0151541	0.0274136	0.0333731	0.0127703	0.0808786	0.0269028	0.0146433	0.00783245	0.0485272	0.0279244	0.0386515	0.0136217	0.018219	0.0275839	0.0473353	0.0146433	0.0180487	0.0398434	0.0102162	0.0675975	0.0248595	0.0486974	0.0786651	0.0158352	0.0343947	0.0379704	0.0633407	0.0301379
0.0126632	0.0271072	0.0241393	0.0211713	0.0197863	0.0225564	0.0399683	0.0217649	0.0595568	0.0358132	0.0225564	0.0142461	0.0421448	0.0239414	0.0377918	0.0273051	0.0233478	0.0316581	0.0437277	0.017412	0.0197863	0.0370004	0.0189949	0.0508508	0.0302731	0.0405619	0.0672734	0.0203799	0.0370004	0.0425406	0.0401662	0.0265137
0.00686938	0.0237398	0.0212143	0.0193959	0.0154561	0.0206081	0.0368724	0.0102031	0.0778867	0.0309122	0.0163653	0.00818264	0.0461663	0.0286898	0.0390949	0.0155571	0.0225275	0.030003	0.0470755	0.0104051	0.0142439	0.0381857	0.0117184	0.0680877	0.0335387	0.0424285	0.0827356	0.0144459	0.0416204	0.0385898	0.0610163	0.0261643
0.0082313	0.0254141	0.0193436	0.0204754	0.0163597	0.0216072	0.0325136	0.0117296	0.0800494	0.0267517	0.0171828	0.0093631	0.0451693	0.0295298	0.037864	0.0196522	0.0222245	0.028398	0.0474329	0.013273	0.0186233	0.0347772	0.013273	0.0663649	0.0337483	0.0381727	0.0830332	0.0156395	0.0400247	0.0366293	0.0583393	0.0288095
0.00439923	0.0193841	0.0196591	0.0186967	0.0145724	0.0215837	0.0364311	0.0125103	0.079736	0.028595	0.0158097	0.0074237	0.0434424	0.0288699	0.0413803	0.0156723	0.017322	0.0325818	0.0437173	0.00962332	0.0196591	0.0400055	0.0100357	0.0776739	0.0299698	0.045917	0.0916965	0.014435	0.0362936	0.0361562	0.0628265	0.0239208
0.00743065	0.0211361	0.0209709	0.0219617	0.0155218	0.0254293	0.0406209	0.0117239	0.0719947	0.0305482	0.0183289	0.00693527	0.0419419	0.0295575	0.0416116	0.0194848	0.0176684	0.0313738	0.0492074	0.0138705	0.0216314	0.0336856	0.0143659	0.0639036	0.0277411	0.0427675	0.0863606	0.0120542	0.0389696	0.0411162	0.0492074	0.0308785
0.00780572	0.0190807	0.016286	0.0207189	0.015226	0.0178279	0.0370049	0.017057	0.0805628	0.0352703	0.0168642	0.00616749	0.0432688	0.0311265	0.0387395	0.014455	0.0171533	0.0331502	0.0490508	0.00915486	0.0158042	0.0357521	0.00790209	0.0689987	0.0302592	0.0440397	0.0873085	0.0141659	0.0403778	0.0382577	0.0653368	0.0258263
0.00634648	0.0185249	0.0181818	0.0207547	0.0169811	0.019554	0.0396226	0.0113208	0.0818182	0.0324185	0.0166381	0.00823328	0.0423671	0.0272727	0.0391081	0.0188679	0.0207547	0.0274443	0.0442539	0.00737564	0.0205832	0.0372213	0.0113208	0.0711835	0.032247	0.0433962	0.0854202	0.0156089	0.0401372	0.0451115	0.0564322	0.0234991
0.00996506	0.0207066	0.018636	0.0199301	0.0201889	0.0216125	0.0421897	0.0222596	0.0653552	0.0376602	0.0152711	0.010871	0.0350718	0.0288598	0.0415426	0.0196713	0.0200595	0.0324835	0.0482723	0.00957681	0.0183771	0.0355895	0.0121651	0.0537078	0.0327423	0.0408956	0.0775204	0.0221302	0.0385661	0.047237	0.0591433	0.0217419
0.00896861	0.0242395	0.0209672	0.020846	0.0130893	0.0212096	0.0349049	0.0101806	0.0796267	0.0272694	0.0140589	0.00702945	0.0430251	0.0279966	0.039268	0.0174524	0.0195128	0.0324809	0.046055	0.0103018	0.0176948	0.0385408	0.011635	0.0702945	0.0326021	0.0408435	0.0895649	0.0145437	0.0370864	0.0373288	0.0625379	0.028845
0.00869565	0.0247036	0.01917	0.0212451	0.0178854	0.0202569	0.0343874	0.0118577	0.0780632	0.0271739	0.0176877	0.00948617	0.0444664	0.0295455	0.0365613	0.0178854	0.0227273	0.0296443	0.0469368	0.0130435	0.0178854	0.0365613	0.0140316	0.0662055	0.0326087	0.0407115	0.0786561	0.0163043	0.0378458	0.0359684	0.0632411	0.0285573
0.00747998	0.0217025	0.0156974	0.018858	0.0151707	0.0197008	0.0426675	0.0144332	0.073641	0.0360303	0.0169617	0.00821745	0.0429836	0.0285504	0.0404551	0.0200169	0.0197008	0.030552	0.0481458	0.00979772	0.0217025	0.0414033	0.0115887	0.0663717	0.0321323	0.0435103	0.079646	0.0155921	0.0364517	0.0422461	0.0545723	0.0240202
0.00685185	0.022037	0.0203704	0.0187037	0.0148148	0.0177778	0.035	0.0116667	0.087037	0.0314815	0.0153704	0.00555556	0.0409259	0.0272222	0.0388889	0.017037	0.0153704	0.0303704	0.0466667	0.012963	0.017963	0.0364815	0.00833333	0.0748148	0.0309259	0.0401852	0.0922222	0.0140741	0.0401852	0.0392593	0.0651852	0.0242593
0.00484183	0.0193673	0.0174306	0.018399	0.0154939	0.0171078	0.0364751	0.00968367	0.0842479	0.0274371	0.0180762	0.0087153	0.0426081	0.0242092	0.0358296	0.0225952	0.022918	0.0274371	0.0490639	0.0100065	0.0235636	0.0380891	0.0109748	0.0658489	0.0367979	0.0471272	0.0894125	0.010652	0.035184	0.0416398	0.0629438	0.0258231
0.00699687	0.0296446	0.0239367	0.0274351	0.0165715	0.0226478	0.028724	0.0123366	0.0712576	0.0219113	0.0180446	0.00699687	0.0513718	0.0241208	0.0394034	0.0202541	0.0254097	0.0279875	0.0515559	0.0138096	0.0182287	0.044559	0.0130731	0.0580004	0.0311177	0.048794	0.0690481	0.0139937	0.0443749	0.0300129	0.0568956	0.0314859
0.00873892	0.0248817	0.0196626	0.0216046	0.013958	0.0214832	0.0339847	0.0172351	0.076587	0.0311931	0.0177206	0.00788931	0.0430878	0.0271878	0.042845	0.0184488	0.019784	0.0315572	0.0478213	0.011045	0.0200267	0.0351984	0.0114092	0.0695473	0.0296152	0.0406603	0.076587	0.0159	0.0404175	0.0360481	0.061658	0.0262168
0.00979263	0.0264977	0.0231855	0.0214574	0.0171371	0.0270737	0.0398906	0.0120968	0.0735887	0.0324021	0.0168491	0.0061924	0.046947	0.0269297	0.0371544	0.0177131	0.0237615	0.0254896	0.046803	0.0115207	0.0210253	0.0372984	0.00950461	0.0645161	0.031538	0.0410426	0.0747408	0.0145449	0.0367224	0.0393145	0.0532834	0.0339862
